"";"pc4";"woz";"urb";"gemeente2020";"COROP"
"735";"2711";221;1;"0637";"26"
"736";"2712";279;1;"0637";"26"
"737";"2713";243;1;"0637";"26"
"738";"2715";215;1;"0637";"26"
"739";"2716";260;1;"0637";"26"
"740";"2717";240;2;"0637";"26"
"741";"2718";307;2;"0637";"26"
"742";"2719";349;2;"0637";"26"
"743";"2721";396;2;"0637";"26"
"744";"2722";227;1;"0637";"26"
"745";"2723";265;2;"0637";"26"
"746";"2724";251;1;"0637";"26"
"747";"2725";323;2;"0637";"26"
"748";"2726";256;1;"0637";"26"
"749";"2727";272;1;"0637";"26"
"750";"2728";341;2;"0637";"26"
"751";"2729";363;2;"0637";"26"
"752";"2731";341;4;"0484";"28"
"753";"2735";449;5;"0638";"25"
"754";"2741";298;2;"0627";"28"
"755";"2742";340;2;"0627";"28"
"756";"2743";322;3;"0627";"28"
"757";"2751";373;4;"1892";"29"
"758";"2752";437;5;"1892";"29"
"759";"2761";381;4;"1892";"29"
"760";"2771";313;4;"0484";"28"
"761";"2801";275;1;"0513";"28"
"762";"2802";220;2;"0513";"28"
"763";"2803";289;2;"0513";"28"
"764";"2804";288;2;"0513";"28"
"765";"2805";283;1;"0513";"28"
"766";"2806";264;1;"0513";"28"
"767";"2807";285;2;"0513";"28"
"768";"2808";398;2;"0513";"28"
"769";"2809";451;4;"0513";"28"
"770";"2811";454;4;"1901";"28"
"771";"2821";380;5;"1931";"28"
"772";"2825";441;5;"1931";"28"
"773";"2831";290;4;"1931";"28"
"774";"2841";307;3;"1892";"29"
"775";"2851";371;5;"1931";"28"
"776";"2855";440;5;"1931";"28"
"777";"2861";374;4;"1931";"28"
"778";"2865";294;5;"1931";"28"
"779";"2871";293;3;"1931";"28"
"780";"2872";454;4;"1931";"28"
"781";"2901";348;2;"0502";"29"
"782";"2902";284;1;"0502";"29"
"783";"2903";236;1;"0502";"29"
"784";"2904";300;2;"0502";"29"
"785";"2905";222;2;"0502";"29"
"786";"2906";245;2;"0502";"29"
"787";"2907";243;2;"0502";"29"
"788";"2908";246;2;"0502";"29"
"789";"2909";372;3;"0502";"29"
"790";"2911";428;3;"1892";"29"
"791";"2912";324;2;"1892";"29"
"792";"2913";469;4;"1892";"29"
"793";"2914";300;2;"1892";"29"
"794";"2921";376;3;"0542";"29"
"795";"2922";276;2;"0542";"29"
"796";"2923";292;2;"0542";"29"
"797";"2924";347;2;"0542";"29"
"798";"2925";336;2;"0542";"29"
"799";"2926";385;2;"0542";"29"
"800";"2931";291;4;"1931";"28"
"801";"2935";327;5;"1931";"28"
"802";"2941";314;4;"1931";"28"
"803";"2951";258;2;"0482";"30"
"804";"2952";507;4;"0482";"30"
"805";"2953";249;3;"0482";"30"
"806";"2954";329;2;"0482";"30"
"807";"2957";280;4;"1978";"30"
"808";"2959";343;5;"1978";"30"
"809";"2961";277;4;"1978";"30"
"810";"2964";341;5;"1978";"30"
"811";"2965";290;5;"1978";"30"
"812";"2967";335;5;"1978";"30"
"813";"2968";416;5;"1978";"30"
"814";"2969";388;5;"1978";"30"
"815";"2971";344;5;"1978";"30"
"816";"2973";375;5;"1978";"30"
"817";"2974";383;5;"1978";"30"
"818";"2975";421;5;"1978";"30"
"819";"2977";401;5;"1978";"30"
"820";"2981";259;2;"0597";"29"
"821";"2982";238;2;"0597";"29"
"822";"2983";295;3;"0597";"29"
"823";"2984";360;2;"0597";"29"
"824";"2985";273;2;"0597";"29"
"825";"2986";294;2;"0597";"29"
"826";"2987";260;2;"0597";"29"
"827";"2988";391;5;"0597";"29"
"828";"2989";382;4;"0597";"29"
"829";"2991";353;2;"0489";"29"
"830";"2992";356;2;"0489";"29"
"831";"2993";388;2;"0489";"29"
"832";"2994";394;2;"0489";"29"
"833";"2995";331;4;"0642";"30"
"834";"3011";371;1;"0599";"29"
"835";"3012";332;1;"0599";"29"
"836";"3013";371;1;"0599";"29"
"837";"3014";273;1;"0599";"29"
"838";"3015";377;1;"0599";"29"
"839";"3016";512;1;"0599";"29"
"840";"3021";313;1;"0599";"29"
"841";"3022";285;1;"0599";"29"
"842";"3023";302;1;"0599";"29"
"843";"3024";280;1;"0599";"29"
"844";"3025";220;1;"0599";"29"
"845";"3026";212;1;"0599";"29"
"846";"3027";229;1;"0599";"29"
"847";"3028";169;1;"0599";"29"
"848";"3029";186;1;"0599";"29"
"849";"3031";272;1;"0599";"29"
"850";"3032";285;1;"0599";"29"
"851";"3033";304;1;"0599";"29"
"852";"3034";268;1;"0599";"29"
"853";"3035";267;1;"0599";"29"
"854";"3036";269;1;"0599";"29"
"855";"3037";328;1;"0599";"29"
"856";"3038";264;1;"0599";"29"
"857";"3039";331;1;"0599";"29"
"858";"3041";-99997;2;"0599";"29"
"859";"3042";236;2;"0599";"29"
"860";"3043";276;2;"0599";"29"
"861";"3044";373;3;"0599";"29"
"862";"3045";600;4;"0599";"29"
"863";"3046";526;5;"0599";"29"
"864";"3047";586;4;"0599";"29"
"865";"3051";353;1;"0599";"29"
"866";"3052";279;1;"0599";"29"
"867";"3053";319;2;"0599";"29"
"868";"3054";477;2;"0599";"29"
"869";"3055";606;2;"0599";"29"
"870";"3056";435;4;"0599";"29"
"871";"3059";480;3;"0599";"29"
"872";"3061";311;1;"0599";"29"
"873";"3062";586;1;"0599";"29"
"874";"3063";281;1;"0599";"29"
"875";"3064";252;2;"0599";"29"
"876";"3065";483;2;"0599";"29"
"877";"3066";296;1;"0599";"29"
"878";"3067";236;1;"0599";"29"
"879";"3068";245;1;"0599";"29"
"880";"3069";255;1;"0599";"29"
"881";"3071";298;1;"0599";"29"
"882";"3072";317;1;"0599";"29"
"883";"3073";179;1;"0599";"29"
"884";"3074";185;1;"0599";"29"
"885";"3075";217;1;"0599";"29"
"886";"3076";200;1;"0599";"29"
"887";"3077";230;2;"0599";"29"
"888";"3078";213;1;"0599";"29"
"889";"3079";211;1;"0599";"29"
"890";"3081";167;1;"0599";"29"
"891";"3082";183;1;"0599";"29"
"892";"3083";161;1;"0599";"29"
"893";"3084";230;2;"0599";"29"
"894";"3085";203;1;"0599";"29"
"895";"3086";203;1;"0599";"29"
"896";"3087";244;2;"0599";"29"
"897";"3088";243;5;"0599";"29"
"898";"3089";240;5;"0599";"29"
"899";"3111";273;1;"0606";"29"
"900";"3112";206;1;"0606";"29"
"901";"3113";346;1;"0606";"29"
"902";"3114";219;2;"0606";"29"
"903";"3115";-99997;4;"0606";"29"
"904";"3116";367;1;"0606";"29"
"905";"3117";217;1;"0606";"29"
"906";"3118";232;1;"0606";"29"
"907";"3119";210;1;"0606";"29"
"908";"3121";339;2;"0606";"29"
"909";"3122";197;1;"0606";"29"
"910";"3123";282;1;"0606";"29"
"911";"3124";368;2;"0606";"29"
"912";"3125";417;3;"0606";"29"
"913";"3131";210;1;"0622";"29"
"914";"3132";206;2;"0622";"29"
"915";"3133";248;2;"0622";"29"
"916";"3134";259;1;"0622";"29"
"917";"3135";280;1;"0622";"29"
"918";"3136";241;1;"0622";"29"
"919";"3137";280;2;"0622";"29"
"920";"3138";603;3;"0622";"29"
"921";"3141";226;2;"0556";"29"
"922";"3142";248;2;"0556";"29"
"923";"3143";263;2;"0556";"29"
"924";"3144";262;2;"0556";"29"
"925";"3145";278;2;"0556";"29"
"926";"3146";298;3;"0556";"29"
"927";"3147";500;2;"0556";"29"
"928";"3151";266;3;"0599";"29"
"929";"3155";418;4;"1842";"27"
"930";"3161";369;4;"0613";"29"
"931";"3162";390;3;"0613";"29"
"932";"3171";322;3;"0613";"29"
"933";"3172";382;4;"0613";"29"
"934";"3176";389;4;"0613";"29"
"935";"3181";230;3;"0599";"29"
"936";"3191";248;2;"0599";"29"
"937";"3192";226;2;"0599";"29"
"938";"3193";231;2;"0599";"29"
"939";"3194";247;2;"0599";"29"
"940";"3195";239;4;"0599";"29"
"941";"3199";-99997;5;"0599";"29"
"942";"3201";235;1;"1930";"29"
"943";"3202";194;2;"1930";"29"
"944";"3203";215;1;"1930";"29"
"945";"3204";200;1;"1930";"29"
"946";"3205";236;2;"1930";"29"
"947";"3206";199;2;"1930";"29"
"948";"3207";290;2;"1930";"29"
"949";"3208";223;2;"1930";"29"
"950";"3209";361;4;"1930";"29"
"951";"3211";263;5;"1930";"29"
"952";"3212";295;5;"1930";"29"
"953";"3214";311;4;"1930";"29"
"954";"3216";335;5;"1930";"29"
"955";"3218";269;5;"1930";"29"
"956";"3221";276;3;"0530";"29"
"957";"3222";253;3;"0530";"29"
"958";"3223";329;2;"0530";"29"
"959";"3224";239;2;"0530";"29"
"960";"3225";215;2;"0530";"29"
"961";"3227";376;5;"0530";"29"
"962";"3231";323;3;"0501";"29"
"963";"3232";288;3;"0501";"29"
"964";"3233";445;4;"0614";"29"
"965";"3234";447;5;"0614";"29"
"966";"3235";410;4;"0614";"29"
"967";"3237";354;5;"0501";"29"
"968";"3238";314;5;"0501";"29"
"969";"3241";280;3;"1924";"29"
"970";"3243";264;5;"1924";"29"
"971";"3244";277;5;"1924";"29"
"972";"3245";262;3;"1924";"29"
"973";"3247";287;4;"1924";"29"
"974";"3248";278;5;"1924";"29"
"975";"3249";241;5;"1924";"29"
"976";"3251";271;4;"1924";"29"
"977";"3252";353;5;"1924";"29"
"978";"3253";422;5;"1924";"29"
"979";"3255";260;4;"1924";"29"
"980";"3256";256;5;"1924";"29"
"981";"3257";240;5;"1924";"29"
"982";"3258";247;5;"1924";"29"
"983";"3261";336;3;"1963";"29"
"984";"3262";301;2;"1963";"29"
"985";"3263";300;3;"1963";"29"
"986";"3264";328;5;"1963";"29"
"987";"3265";272;5;"1963";"29"
"988";"3267";276;5;"1963";"29"
"989";"3271";399;5;"1963";"29"
"990";"3273";310;5;"1963";"29"
"991";"3274";307;5;"1963";"29"
"992";"3281";327;4;"1963";"29"
"993";"3284";304;5;"1963";"29"
"994";"3286";305;5;"1963";"29"
"995";"3291";282;4;"1963";"29"
"996";"3292";266;5;"1963";"29"
"997";"3293";245;5;"1963";"29"
"998";"3295";279;4;"1963";"29"
"999";"3297";289;4;"1963";"29"
"1000";"3299";361;5;"1963";"29"
"1001";"3311";263;1;"0505";"30"
"1002";"3312";249;1;"0505";"30"
"1003";"3313";189;3;"0505";"30"
"1004";"3314";192;1;"0505";"30"
"1005";"3315";274;2;"0505";"30"
"1006";"3316";354;5;"0505";"30"
"1007";"3317";184;1;"0505";"30"
"1008";"3318";204;2;"0505";"30"
"1009";"3319";362;2;"0505";"30"
"1010";"3328";252;2;"0505";"30"
"1011";"3329";504;4;"0505";"30"
"1012";"3331";235;1;"0642";"30"
"1013";"3332";263;1;"0642";"30"
"1014";"3333";210;2;"0642";"30"
"1015";"3334";255;2;"0642";"30"
"1016";"3335";306;3;"0642";"30"
"1017";"3336";318;3;"0642";"30"
"1018";"3341";312;2;"0531";"30"
"1019";"3342";322;3;"0531";"30"
"1020";"3343";293;2;"0531";"30"
"1021";"3344";390;2;"0531";"30"
"1022";"3351";269;2;"0590";"30"
"1023";"3352";279;2;"0590";"30"
"1024";"3353";239;2;"0590";"30"
"1025";"3354";261;2;"0590";"30"
"1026";"3355";292;2;"0590";"30"
"1027";"3356";338;4;"0590";"30"
"1028";"3361";288;2;"0610";"30"
"1029";"3362";231;2;"0610";"30"
"1030";"3363";267;3;"0610";"30"
"1031";"3364";355;3;"0610";"30"
"1032";"3366";376;5;"1978";"30"
"1033";"3371";292;3;"0523";"30"
"1034";"3372";277;4;"0523";"30"
"1035";"3373";329;4;"0523";"30"
"1036";"3381";412;5;"1978";"30"
"1037";"3401";360;2;"0353";"17"
"1038";"3402";305;2;"0353";"17"
"1039";"3403";400;3;"0353";"17"
"1040";"3404";362;2;"0353";"17"
"1041";"3405";413;5;"0331";"17"
"1042";"3411";365;5;"0331";"17"
"1043";"3412";398;5;"0331";"17"
"1044";"3413";336;5;"0331";"17"
"1045";"3415";420;5;"0331";"17"
"1046";"3417";377;4;"0335";"17"
"1047";"3421";348;4;"0589";"17"
"1048";"3425";543;5;"0589";"17"
"1049";"3431";253;1;"0356";"17"
"1050";"3432";250;2;"0356";"17"
"1051";"3433";309;3;"0356";"17"
"1052";"3434";297;2;"0356";"17"
"1053";"3435";291;2;"0356";"17"
"1054";"3436";300;2;"0356";"17"
"1055";"3437";323;2;"0356";"17"
"1056";"3438";323;2;"0356";"17"
"1057";"3439";216;4;"0356";"17"
"1058";"3441";318;2;"0632";"17"
"1059";"3442";297;2;"0632";"17"
"1060";"3443";313;2;"0632";"17"
"1061";"3444";604;4;"0632";"17"
"1062";"3445";378;3;"0632";"17"
"1063";"3446";435;3;"0632";"17"
"1064";"3447";276;4;"0632";"17"
"1065";"3448";310;2;"0632";"17"
"1066";"3449";362;2;"0632";"17"
"1067";"3451";490;3;"0344";"17"
"1068";"3452";490;2;"0344";"17"
"1069";"3453";423;2;"0344";"17"
"1070";"3454";474;2;"0344";"17"
"1071";"3455";682;5;"0344";"17"
"1072";"3461";351;5;"0335";"17"
"1073";"3464";495;5;"0589";"17"
"1074";"3465";390;5;"1901";"28"
"1075";"3466";405;5;"1901";"28"
"1076";"3467";433;5;"0589";"17"
"1077";"3471";392;5;"0632";"17"
"1078";"3474";375;5;"0632";"17"
"1079";"3481";382;4;"0632";"17"
"1080";"3511";479;1;"0344";"17"
"1081";"3512";500;1;"0344";"17"
"1082";"3513";379;1;"0344";"17"
"1083";"3514";484;1;"0344";"17"
"1084";"3515";394;1;"0344";"17"
"1085";"3521";409;1;"0344";"17"
"1086";"3522";388;1;"0344";"17"
"1087";"3523";331;1;"0344";"17"
"1088";"3524";307;2;"0344";"17"
"1089";"3525";367;1;"0344";"17"
"1090";"3526";253;1;"0344";"17"
"1091";"3527";258;1;"0344";"17"
"1092";"3528";611;3;"0344";"17"
"1093";"3531";354;1;"0344";"17"
"1094";"3532";360;1;"0344";"17"
"1095";"3533";454;1;"0344";"17"
"1096";"3534";391;2;"0344";"17"
"1097";"3541";424;2;"0344";"17"
"1098";"3542";523;4;"0344";"17"
"1099";"3543";441;2;"0344";"17"
"1100";"3544";455;2;"0344";"17"
"1101";"3545";579;4;"0344";"17"
"1102";"3546";998;5;"0344";"17"
"1103";"3551";337;1;"0344";"17"
"1104";"3552";346;1;"0344";"17"
"1105";"3553";335;1;"0344";"17"
"1106";"3554";338;1;"0344";"17"
"1107";"3555";335;2;"0344";"17"
"1108";"3561";264;1;"0344";"17"
"1109";"3562";211;1;"0344";"17"
"1110";"3563";266;1;"0344";"17"
"1111";"3564";255;1;"0344";"17"
"1112";"3565";405;3;"0344";"17"
"1113";"3566";770;2;"0344";"17"
"1114";"3571";518;1;"0344";"17"
"1115";"3572";495;1;"0344";"17"
"1116";"3573";437;2;"0344";"17"
"1117";"3581";561;1;"0344";"17"
"1118";"3582";370;1;"0344";"17"
"1119";"3583";663;1;"0344";"17"
"1120";"3584";376;3;"0344";"17"
"1121";"3585";674;4;"0344";"17"
"1122";"3601";372;3;"1904";"17"
"1123";"3602";501;3;"1904";"17"
"1124";"3603";534;2;"1904";"17"
"1125";"3604";485;3;"1904";"17"
"1126";"3605";253;2;"1904";"17"
"1127";"3606";199;3;"1904";"17"
"1128";"3607";331;2;"1904";"17"
"1129";"3608";310;3;"1904";"17"
"1130";"3611";640;4;"1904";"17"
"1131";"3612";425;5;"1904";"17"
"1132";"3615";539;5;"0310";"17"
"1133";"3621";392;4;"1904";"17"
"1134";"3625";1239;5;"1696";"24"
"1135";"3626";421;5;"1904";"17"
"1136";"3628";396;5;"1904";"17"
"1137";"3631";769;5;"1904";"17"
"1138";"3632";525;4;"1904";"17"
"1139";"3633";477;5;"1904";"17"
"1140";"3634";463;5;"1904";"17"
"1141";"3641";337;3;"0736";"17"
"1142";"3642";354;3;"0736";"17"
"1143";"3643";394;4;"0736";"17"
"1144";"3645";477;4;"0736";"17"
"1145";"3646";505;5;"0736";"17"
"1146";"3648";407;4;"0736";"17"
"1147";"3651";684;5;"0569";"28"
"1148";"3651";684;5;"0632";"17"
"1149";"3652";448;5;"0569";"28"
"1150";"3653";429;5;"0569";"28"
"1151";"3701";408;2;"0355";"17"
"1152";"3702";393;1;"0355";"17"
"1153";"3703";428;2;"0355";"17"
"1154";"3704";351;2;"0355";"17"
"1155";"3705";388;2;"0355";"17"
"1156";"3706";232;3;"0355";"17"
"1157";"3707";707;2;"0355";"17"
"1158";"3708";449;3;"0355";"17"
"1159";"3709";412;5;"0355";"17"
"1160";"3711";449;5;"0355";"17"
"1161";"3712";531;4;"0355";"17"
"1162";"3721";373;2;"0310";"17"
"1163";"3722";481;3;"0310";"17"
"1164";"3723";641;3;"0310";"17"
"1165";"3731";438;2;"0310";"17"
"1166";"3732";357;2;"0310";"17"
"1167";"3734";515;4;"0355";"17"
"1168";"3735";1208;5;"0355";"17"
"1169";"3737";648;5;"0310";"17"
"1170";"3738";367;4;"0310";"17"
"1171";"3739";601;5;"0310";"17"
"1172";"3741";377;2;"0308";"17"
"1173";"3742";360;2;"0308";"17"
"1174";"3743";567;2;"0308";"17"
"1175";"3744";317;5;"0308";"17"
"1176";"3749";718;5;"0308";"17"
"1177";"3751";380;3;"0313";"17"
"1178";"3752";361;3;"0313";"17"
"1179";"3754";563;5;"0313";"17"
"1180";"3755";444;4;"0317";"17"
"1181";"3761";460;3;"0342";"17"
"1182";"3762";347;2;"0342";"17"
"1183";"3763";431;3;"0342";"17"
"1184";"3764";357;3;"0342";"17"
"1185";"3765";280;2;"0342";"17"
"1186";"3766";380;2;"0342";"17"
"1187";"3768";555;4;"0342";"17"
"1188";"3769";342;4;"0342";"17"
"1189";"3771";361;3;"0203";"13"
"1190";"3772";331;3;"0203";"13"
"1191";"3773";374;4;"0203";"13"
"1192";"3774";442;5;"0203";"13"
"1193";"3775";576;5;"0203";"13"
"1194";"3776";420;5;"0203";"13"
"1195";"3781";387;4;"0203";"13"
"1196";"3784";482;5;"0203";"13"
"1197";"3785";428;5;"0203";"13"
"1198";"3791";436;5;"0327";"17"
"1199";"3792";533;5;"0203";"13"
"1200";"3794";450;5;"0203";"13"
"1201";"3811";324;1;"0307";"17"
"1202";"3812";307;2;"0307";"17"
"1203";"3813";318;1;"0307";"17"
"1204";"3814";286;1;"0307";"17"
"1205";"3815";281;1;"0307";"17"
"1206";"3816";307;1;"0307";"17"
"1207";"3817";422;1;"0307";"17"
"1208";"3818";596;2;"0307";"17"
"1209";"3819";324;4;"0307";"17"
"1210";"3821";239;3;"0307";"17"
"1211";"3822";348;2;"0307";"17"
"1212";"3823";352;2;"0307";"17"
"1213";"3824";356;2;"0307";"17"
"1214";"3825";432;2;"0307";"17"
"1215";"3826";413;3;"0307";"17"
"1216";"3828";406;2;"0307";"17"
"1217";"3829";463;3;"0307";"17"
"1218";"3831";369;2;"0327";"17"
"1219";"3832";502;4;"0327";"17"
"1220";"3833";361;3;"0327";"17"
"1221";"3834";352;3;"0327";"17"
"1222";"3835";580;5;"0327";"17"
"1223";"3836";656;5;"0307";"17"
"1224";"3841";302;2;"0243";"13"
"1225";"3842";260;2;"0243";"13"
"1226";"3843";269;2;"0243";"13"
"1227";"3844";281;2;"0243";"13"
"1228";"3845";364;3;"0243";"13"
"1229";"3846";456;4;"0243";"13"
"1230";"3847";439;4;"0243";"13"
"1231";"3848";353;3;"0243";"13"
"1232";"3849";454;5;"0243";"13"
"1233";"3851";357;3;"0233";"13"
"1234";"3852";438;4;"0233";"13"
"1235";"3853";351;4;"0233";"13"
"1236";"3861";352;3;"0267";"13"
"1237";"3862";372;3;"0267";"13"
"1238";"3863";381;3;"0267";"13"
"1239";"3864";462;5;"0267";"13"
"1240";"3871";418;4;"0267";"13"
"1241";"3881";438;4;"0273";"13"
"1242";"3882";389;4;"0273";"13"
"1243";"3886";486;5;"0203";"13"
"1244";"3888";455;5;"0200";"13"
"1245";"3891";277;3;"0050";"40"
"1246";"3892";305;4;"0050";"40"
"1247";"3893";321;3;"0050";"40"
"1248";"3894";351;4;"0050";"40"
"1249";"3896";876;5;"0050";"40"
"1250";"3897";848;5;"0050";"40"
"1251";"3898";875;5;"0050";"40"
"1252";"3899";331;5;"0050";"40"
"1253";"3901";228;1;"0345";"17"
"1254";"3902";295;2;"0345";"17"
"1255";"3903";327;2;"0345";"17"
"1256";"3904";334;2;"0345";"17"
"1257";"3905";272;2;"0345";"17"
"1258";"3906";360;3;"0345";"17"
"1259";"3907";414;4;"0345";"17"
"1260";"3911";358;3;"0340";"17"
"1261";"3912";296;3;"0340";"17"
"1262";"3921";360;4;"0340";"17"
"1263";"3922";543;5;"0340";"17"
"1264";"3925";347;4;"0279";"13"
"1265";"3927";403;4;"0339";"17"
"1266";"3931";395;4;"0351";"17"
"1267";"3941";451;4;"1581";"17"
"1268";"3945";388;5;"0352";"17"
"1269";"3947";438;5;"0352";"17"
"1270";"3951";455;5;"1581";"17"
"1271";"3953";471;5;"1581";"17"
"1272";"3956";398;4;"1581";"17"
"1273";"3958";361;4;"1581";"17"
"1274";"3959";529;5;"1581";"17"
"1275";"3961";330;3;"0352";"17"
"1276";"3962";357;3;"0352";"17"
"1277";"3971";501;3;"1581";"17"
"1278";"3972";386;3;"1581";"17"
"1279";"3981";454;4;"0312";"17"
"1280";"3984";414;4;"0312";"17"
"1281";"3985";431;5;"0312";"17"
"1282";"3989";378;5;"1961";"17"
"1283";"3991";449;2;"0321";"17"
"1284";"3992";409;2;"0321";"17"
"1285";"3993";341;2;"0321";"17"
"1286";"3994";441;2;"0321";"17"
"1287";"3995";310;2;"0321";"17"
"1288";"3997";488;5;"0321";"17"
"1289";"3998";472;5;"0321";"17"
"1290";"3999";480;5;"0321";"17"
"1291";"4001";211;2;"0281";"16"
"1292";"4002";331;2;"0281";"16"
"1293";"4003";273;3;"0281";"16"
"1294";"4004";531;5;"0281";"16"
"1295";"4005";248;2;"0281";"16"
"1296";"4006";201;3;"0281";"16"
"1297";"4007";319;3;"0281";"16"
"1298";"4011";410;5;"0214";"16"
"1299";"4012";383;5;"0214";"16"
"1300";"4013";414;5;"0281";"16"
"1301";"4014";389;5;"0281";"16"
"1302";"4016";441;5;"0214";"16"
"1303";"4017";820;4;"0281";"16"
"1304";"4021";345;5;"0214";"16"
"1305";"4023";391;5;"0214";"16"
"1306";"4024";397;5;"0214";"16"
"1307";"4031";394;5;"0214";"16"
"1308";"4032";451;5;"0214";"16"
"1309";"4033";361;5;"0214";"16"
"1310";"4041";323;4;"1740";"16"
"1311";"4043";303;4;"1740";"16"
"1312";"4051";299;5;"1740";"16"
"1313";"4053";310;5;"1740";"16"
"1314";"4054";334;5;"1740";"16"
"1315";"4061";378;5;"1960";"16"
"1316";"4062";501;5;"0281";"16"
"1317";"4062";501;5;"1960";"16"
"1318";"4063";385;5;"1960";"16"
"1319";"4064";365;5;"1960";"16"
"1320";"4101";313;2;"0216";"16"
"1321";"4102";247;2;"0216";"16"
"1322";"4103";325;2;"0216";"16"
"1323";"4104";351;4;"0216";"16"
"1324";"4105";340;3;"0216";"16"
"1325";"4106";362;4;"0216";"16"
"1326";"4107";562;5;"0216";"16"
"1327";"4111";397;5;"0214";"16"
"1328";"4112";399;5;"0214";"16"
"1329";"4115";460;5;"0214";"16"
"1330";"4116";354;5;"0214";"16"
"1331";"4117";448;5;"0214";"16"
"1332";"4119";419;5;"0214";"16"
"1333";"4121";400;5;"1961";"17"
"1334";"4122";403;5;"1961";"17"
"1335";"4124";454;5;"1961";"17"
"1336";"4125";458;5;"1961";"17"
"1337";"4126";395;5;"1961";"17"
"1338";"4128";379;5;"1961";"17"
"1339";"4131";241;3;"1961";"17"
"1340";"4132";338;3;"1961";"17"
"1341";"4133";336;4;"1961";"17"
"1342";"4141";292;2;"1961";"17"
"1343";"4142";264;3;"1961";"17"
"1344";"4143";324;3;"1961";"17"
"1345";"4145";372;5;"1961";"17"
"1346";"4147";315;4;"1960";"16"
"1347";"4151";416;5;"1960";"16"
"1348";"4152";400;5;"1960";"16"
"1349";"4153";366;5;"1960";"16"
"1350";"4155";432;5;"1960";"16"
"1351";"4156";453;5;"1960";"16"
"1352";"4157";392;5;"1960";"16"
"1353";"4158";395;5;"1960";"16"
"1354";"4161";324;5;"1960";"16"
"1355";"4163";443;5;"1961";"17"
"1356";"4171";342;5;"1960";"16"
"1357";"4174";373;5;"1960";"16"
"1358";"4175";317;5;"1960";"16"
"1359";"4176";393;5;"1960";"16"
"1360";"4181";326;5;"1960";"16"
"1361";"4182";496;5;"1960";"16"
"1362";"4184";359;5;"1960";"16"
"1363";"4185";418;5;"1960";"16"
"1364";"4191";331;4;"1960";"16"
"1365";"4194";365;4;"1960";"16"
"1366";"4196";350;5;"1960";"16"
"1367";"4197";390;5;"1960";"16"
"1368";"4197";390;5;"0214";"16"
"1369";"4201";244;2;"0512";"30"
"1370";"4202";260;4;"0512";"30"
"1371";"4203";198;2;"0512";"30"
"1372";"4204";170;2;"0512";"30"
"1373";"4205";242;2;"0512";"30"
"1374";"4206";253;2;"0512";"30"
"1375";"4207";323;3;"0512";"30"
"1376";"4208";388;4;"0512";"30"
"1377";"4209";371;5;"1978";"30"
"1378";"4211";353;5;"1960";"16"
"1379";"4212";546;5;"1960";"16"
"1380";"4213";355;4;"0512";"30"
"1381";"4214";307;5;"1960";"16"
"1382";"4221";380;5;"1978";"30"
"1383";"4223";374;5;"1978";"30"
"1384";"4225";398;5;"1978";"30"
"1385";"4231";352;5;"1961";"17"
"1386";"4233";313;5;"1961";"17"
"1387";"4235";423;5;"1961";"17"
"1388";"4241";307;5;"1978";"30"
"1389";"4243";407;5;"1961";"17"
"1390";"4245";426;5;"1961";"17"
"1391";"4247";385;5;"1961";"17"
"1392";"4251";301;4;"1959";"34"
"1393";"4254";338;4;"1959";"34"
"1394";"4255";296;5;"1959";"34"
"1395";"4261";336;4;"1959";"34"
"1396";"4264";315;5;"1959";"34"
"1397";"4265";327;5;"1959";"34"
"1398";"4266";317;5;"1959";"34"
"1399";"4267";414;5;"1959";"34"
"1400";"4268";316;5;"1959";"34"
"1401";"4269";420;5;"1959";"34"
"1402";"4271";332;5;"1959";"34"
"1403";"4273";304;5;"1959";"34"
"1404";"4281";321;5;"1959";"34"
"1405";"4283";298;5;"1959";"34"
"1406";"4284";316;5;"1959";"34"
"1407";"4285";320;4;"1959";"34"
"1408";"4286";340;5;"1959";"34"
"1409";"4287";367;5;"1959";"34"
"1410";"4288";427;5;"1959";"34"
"1411";"4301";231;3;"1676";"32"
"1412";"4302";324;4;"1676";"32"
"1413";"4303";368;5;"1676";"32"
"1414";"4305";296;5;"1676";"32"
"1415";"4306";270;5;"1676";"32"
"1416";"4307";252;5;"1676";"32"
"1417";"4308";281;5;"1676";"32"
"1418";"4311";284;5;"1676";"32"
"1419";"4315";290;5;"1676";"32"
"1420";"4316";280;5;"1676";"32"
"1421";"4317";390;5;"1676";"32"
"1422";"4318";234;5;"1676";"32"
"1423";"4321";325;5;"1676";"32"
"1424";"4322";294;5;"1676";"32"
"1425";"4323";354;5;"1676";"32"
"1426";"4325";359;5;"1676";"32"
"1427";"4326";352;5;"1676";"32"
"1428";"4327";302;5;"1676";"32"
"1429";"4328";444;5;"1676";"32"
"1430";"4331";235;1;"0687";"32"
"1431";"4332";259;2;"0687";"32"
"1432";"4333";281;3;"0687";"32"
"1433";"4334";237;3;"0687";"32"
"1434";"4335";203;2;"0687";"32"
"1435";"4336";222;2;"0687";"32"
"1436";"4337";212;2;"0687";"32"
"1437";"4338";256;5;"0687";"32"
"1438";"4339";225;5;"0687";"32"
"1439";"4341";246;4;"0687";"32"
"1440";"4351";337;5;"0717";"32"
"1441";"4352";350;5;"0717";"32"
"1442";"4353";307;5;"0717";"32"
"1443";"4354";324;5;"0717";"32"
"1444";"4356";416;5;"0717";"32"
"1445";"4357";465;5;"0717";"32"
